,detection_id,arrival_time,pre_orderboard,orderboard,pickup,total_time
2938,1123560,2022-03-29T11:40:43,10.0,36.0,39.0,698
2939,1123571,2022-03-29T11:41:11,23.0,358.0,92.0,757
2940,1123573,2022-03-29T11:41:43,353.0,51.0,45.0,738
2941,1123582,2022-03-29T11:48:32,,39.0,69.0,399
2942,1123597,2022-03-29T11:48:45,31.0,94.0,145.0,529
2943,1123609,2022-03-29T11:49:30,90.0,49.0,74.0,553
2944,1123615,2022-03-29T11:51:54,,36.0,86.0,490
2945,1123620,2022-03-29T11:52:02,31.0,47.0,85.0,562
2946,1123624,2022-03-29T11:52:42,44.0,80.0,41.0,559
2947,1123627,2022-03-29T11:53:33,76.0,16.0,56.0,560
2948,1123637,2022-03-29T11:54:57,13.0,44.0,48.0,509
2949,1123647,2022-03-29T11:55:19,130.0,64.0,54.0,534
2950,1123652,2022-03-29T11:56:10,122.0,79.0,75.0,555
2951,1123659,2022-03-29T11:58:21,73.0,106.0,51.0,469
2952,1123663,2022-03-29T11:59:42,100.0,52.0,63.0,442
2953,1123677,2022-03-29T12:01:28,52.0,71.0,68.0,397
2954,1123710,2022-03-29T12:02:32,63.0,107.0,290.0,620
2955,1123711,2022-03-29T12:03:44,100.0,45.0,34.0,573
2956,1123717,2022-03-29T12:05:34,39.0,29.0,38.0,498
2957,1123724,2022-03-29T12:06:52,1.0,43.0,99.0,517
2958,1123733,2022-03-29T12:07:01,27.0,45.0,78.0,587
2959,1123737,2022-03-29T12:07:52,39.0,41.0,50.0,578
2960,1123746,2022-03-29T12:09:08,12.0,216.0,115.0,618
2961,1123753,2022-03-29T12:10:20,159.0,50.0,61.0,606
2962,1123764,2022-03-29T12:13:21,67.0,40.0,97.0,517
2963,1123769,2022-03-29T12:14:38,41.0,30.0,76.0,510
2964,1123787,2022-03-29T12:15:34,33.0,87.0,117.0,568
2965,1123791,2022-03-29T12:16:14,82.0,70.0,40.0,564
2966,1123798,2022-03-29T12:17:44,68.0,74.0,103.0,573
2967,1123804,2022-03-29T12:19:01,72.0,45.0,51.0,546
2968,1123835,2022-03-29T12:20:24,35.0,63.0,357.0,816
2969,1123847,2022-03-29T12:21:13,50.0,109.0,154.0,934
2970,1123851,2022-03-29T12:22:12,104.0,42.0,32.0,901
2971,1123861,2022-03-29T12:26:41,12.0,31.0,151.0,776
2972,1123862,2022-03-29T12:27:01,28.0,22.0,29.0,781
2973,1123870,2022-03-29T12:28:45,10.0,30.0,35.0,712
2974,1123877,2022-03-29T12:29:04,24.0,72.0,50.0,743
2975,1123881,2022-03-29T12:29:36,248.0,78.0,55.0,763
2976,1123906,2022-03-29T12:34:29,42.0,98.0,267.0,757
2977,1123883,2022-03-29T12:35:38,84.0,197.0,28.0,424
2978,1123911,2022-03-29T12:37:12,189.0,53.0,67.0,658
2979,1123920,2022-03-29T12:40:29,48.0,88.0,167.0,625
2980,1123924,2022-03-29T12:41:25,81.0,28.0,55.0,620
2981,1123937,2022-03-29T12:42:59,19.0,121.0,115.0,637
2982,1123943,2022-03-29T12:43:26,116.0,27.0,83.0,681
2983,1123949,2022-03-29T12:45:35,19.0,43.0,93.0,641
2984,1123953,2022-03-29T12:46:02,40.0,50.0,39.0,650
2985,1123962,2022-03-29T12:47:43,83.0,109.0,90.0,678
2986,1123983,2022-03-29T12:50:49,21.0,67.0,347.0,835
2987,1123994,2022-03-29T12:52:04,23.0,80.0,69.0,826
2988,1124003,2022-03-29T12:55:27,,68.0,106.0,722
2989,1124007,2022-03-29T12:58:14,21.0,52.0,48.0,599
2990,1124018,2022-03-29T12:58:44,45.0,127.0,129.0,697
2991,1124025,2022-03-29T12:59:43,119.0,26.0,50.0,682
2992,1124027,2022-03-29T13:01:59,32.0,136.0,41.0,584
2993,1124032,2022-03-29T13:02:57,112.0,61.0,62.0,583
2994,1124045,2022-03-29T13:04:58,55.0,85.0,242.0,702
2995,1124051,2022-03-29T13:06:00,82.0,103.0,73.0,708
2996,1124057,2022-03-29T13:07:38,89.0,66.0,53.0,659
2997,1124064,2022-03-29T13:09:16,22.0,86.0,44.0,601
2998,1124071,2022-03-29T13:09:47,77.0,38.0,72.0,635
2999,1124076,2022-03-29T13:11:11,33.0,79.0,83.0,627
3000,1124098,2022-03-29T13:22:19,,27.0,93.0,202
3001,1124107,2022-03-29T13:22:30,50.0,104.0,26.0,254
3002,1124087,2022-03-29T13:22:37,,,41.0,48
3003,1124091,2022-03-29T13:23:10,,,61.0,67
3004,1124109,2022-03-29T13:25:01,5.0,38.0,48.0,147
3005,1124113,2022-03-29T13:25:14,33.0,53.0,44.0,172
3006,1124102,2022-03-29T13:25:17,,,41.0,62
3007,1124118,2022-03-29T13:27:23,,,39.0,78
3008,1124141,2022-03-29T13:27:32,123.0,106.0,65.0,339
3009,1124123,2022-03-29T13:28:32,,,50.0,56
3010,1124137,2022-03-29T13:28:39,,,168.0,212
3011,1124153,2022-03-29T13:29:45,100.0,59.0,147.0,355
